time,status,f0_,today,yesterday,same_day_last_week,avg_last_week,avg_last_month
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,processing,,2,9,30,20.0,19.07
09h,processing,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,refunded,,2,9,30,20.0,19.07
09h,refunded,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,approved,,2,9,30,20.0,19.07
09h,approved,,36,2,27,10.14,17.64
09h,denied,,2,9,30,20.0,19.07
09h,denied,,36,2,27,10.14,17.64
09h,reversed,,2,9,30,20.0,19.07
09h,reversed,,36,2,27,10.14,17.64
09h,backend_reversed,,2,9,30,20.0,19.07
09h,backend_reversed,,36,2,27,10.14,17.64
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,backend_reversed,,55,51,45,29.42,28.35
10h,backend_reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,backend_reversed,,55,51,45,29.42,28.35
10h,backend_reversed,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,backend_reversed,,55,51,45,29.42,28.35
10h,backend_reversed,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,backend_reversed,,55,51,45,29.42,28.35
10h,backend_reversed,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,reversed,,55,51,45,29.42,28.35
10h,reversed,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
10h,refunded,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,denied,,55,51,45,29.42,28.35
10h,denied,,43,55,42,26.14,28.57
10h,approved,,55,51,45,29.42,28.35
10h,approved,,43,55,42,26.14,28.57
10h,refunded,,55,51,45,29.42,28.35
